sos$,22,199978,8799032
^sos,28,199972,11198432
.sos.,134,199866,53564088
^soq,2,199998,799992
.soq.,1,199999,399998
sor$,40,199960,15996800
soq$,0,200000,0
^sor,98,199902,39180792
.sor.,442,199558,176409272
sop$,1,199999,399998
^sop,34,199966,13597688
.sop.,335,199665,133775550
soo$,1,199999,399998
^soo,11,199989,4399758
.soo.,14,199986,5599608
^son,145,199855,57957950
son$,48,199952,19195392
som$,24,199976,9598848
.som.,404,199596,161273568
.son.,621,199379,247628718
^som,105,199895,41977950
.sok.,87,199913,34784862
sok$,6,199994,2399928
.sol.,284,199716,113438688
^sol,228,199772,91096032
sol$,6,199994,2399928
^sok,27,199973,10798542
.soj.,1,199999,399998
^soj,6,199994,2399928
soj$,0,200000,0
soi$,13,199987,5199662
^soi,9,199991,3599838
^soh,6,199994,2399928
.soi.,103,199897,41178782
soh$,1,199999,399998
.soh.,16,199984,6399488
.sog.,84,199916,33585888
.sof.,50,199950,19995000
^sog,19,199981,7599278
^sof,28,199972,11198432
sog$,0,200000,0
sof$,0,200000,0
soe$,1,199999,399998
.soe.,30,199970,11998200
.sod.,89,199911,35584158
^soe,13,199987,5199662
sod$,0,200000,0
^sod,21,199979,8399118
soc$,0,200000,0
.sob.,134,199866,53564088
^soc,54,199946,21594168
.soc.,277,199723,110646542
^sob,77,199923,30788142
sob$,0,200000,0
soa$,6,199994,2399928
^soa,10,199990,3999800
.soa.,34,199966,13597688
.snz.,0,200000,0
^snz,0,200000,0
snz$,0,200000,0
sn.$,39,199961,15596958
.sn..,843,199157,335778702
^sny,3,199997,1199982
sny$,7,199993,2799902
.sny.,14,199986,5599608
^sn.,127,199873,50767742
^sny,3,199997,1199982
.sny.,14,199986,5599608
^snw,0,200000,0
.snw.,0,200000,0
sny$,7,199993,2799902
.snv.,0,200000,0
snw$,0,200000,0
^snv,0,200000,0
snv$,0,200000,0
snu$,1,199999,399998
.snu.,51,199949,20394798
^snu,9,199991,3599838
snt$,0,200000,0
.snt.,0,200000,0
sns$,0,200000,0
^snt,0,200000,0
.sns.,1,199999,399998
.snq.,0,200000,0
^sns,0,200000,0
snr$,0,200000,0
^snq,0,200000,0
snq$,0,200000,0
.snr.,0,200000,0
^snr,0,200000,0
snp$,0,200000,0
.snp.,0,200000,0
^snp,1,199999,399998
sno$,2,199998,799992
^sno,35,199965,13997550
.sno.,137,199863,54762462
snn$,0,200000,0
snm$,0,200000,0
^snn,0,200000,0
.snm.,0,200000,0
.snn.,0,200000,0
^snm,0,200000,0
snl$,1,199999,399998
^snl,0,200000,0
.snl.,0,200000,0
.snk.,1,199999,399998
.snj.,3,199997,1199982
^snk,0,200000,0
snk$,0,200000,0
snj$,0,200000,0
^snj,0,200000,0
sni$,10,199990,3999800
^sni,29,199971,11598318
.snh.,0,200000,0
snh$,0,200000,0
^snh,0,200000,0
.sni.,323,199677,128991342
sng$,0,200000,0
^sng,0,200000,0
.sng.,0,200000,0
.snf.,0,200000,0
snf$,0,200000,0
^snf,0,200000,0
sne$,4,199996,1599968
.snd.,0,200000,0
^sne,30,199970,11998200
^snd,0,200000,0
snd$,0,200000,0
.sne.,212,199788,84710112
snc$,0,200000,0
.snc.,0,200000,0
^snc,0,200000,0
.snb.,0,200000,0
^snb,0,200000,0
snb$,0,200000,0
sna$,14,199986,5599608
^sna,20,199980,7999200
.sna.,101,199899,40379598
sm.$,853,199147,339744782
.sm..,1520,198480,603379200
.smz.,0,200000,0
^smz,0,200000,0
^sm.,234,199766,93490488
smz$,0,200000,0
.smy.,41,199959,16396638
smy$,626,199374,249616248
^smy,15,199985,5999550
^smy,15,199985,5999550
.smy.,41,199959,16396638
smy$,626,199374,249616248
.smw.,0,200000,0
^smw,0,200000,0
smw$,0,200000,0
^smv,0,200000,0
.smv.,0,200000,0
smv$,0,200000,0
^smu,9,199991,3599838
smu$,6,199994,2399928
.smt.,0,200000,0
.smu.,223,199777,89100542
smt$,0,200000,0
^smt,0,200000,0
.sms.,0,200000,0
sms$,17,199983,6799422
^sms,0,200000,0
.smq.,0,200000,0
^smq,0,200000,0
smr$,0,200000,0
.smr.,17,199983,6799422
^smr,11,199989,4399758
smq$,0,200000,0
smp$,0,200000,0
.smp.,0,200000,0
^smp,0,200000,0
smo$,34,199966,13597688
.smo.,256,199744,102268928
^smo,34,199966,13597688
smn$,0,200000,0
^smn,0,200000,0
.smn.,3,199997,1199982
^smm,0,200000,0
.smm.,0,200000,0
smm$,0,200000,0
.sml.,2,199998,799992
sml$,0,200000,0
^sml,1,199999,399998
.smk.,0,200000,0
smk$,0,200000,0
^smk,0,200000,0
.smj.,0,200000,0
smj$,0,200000,0
^smj,0,200000,0
smi$,13,199987,5199662
^smi,41,199959,16396638
.smi.,275,199725,109848750
.smh.,0,200000,0
smh$,0,200000,0
^smh,0,200000,0
.smg.,0,200000,0
^smf,0,200000,0
^smg,0,200000,0
.smf.,0,200000,0
smf$,0,200000,0
smg$,0,200000,0
sme$,21,199979,8399118
smd$,0,200000,0
.sme.,259,199741,103465838
^sme,40,199960,15996800
.smd.,10,199990,3999800
^smd,0,200000,0
smc$,0,200000,0
.smc.,0,200000,0
^smc,1,199999,399998
.smb.,0,200000,0
^smb,0,200000,0
smb$,0,200000,0
sma$,136,199864,54363008
.sma.,440,199560,175612800
^sma,82,199918,32786552
.slz.,4,199996,1599968
sl.$,85,199915,33985550
^slz,0,200000,0
slz$,0,200000,0
.sl..,1533,198467,608499822
.sly.,28,199972,11198432
^sl.,274,199726,109449848
^sly,1,199999,399998
sly$,15,199985,5999550
.sly.,28,199972,11198432
sly$,15,199985,5999550
^sly,1,199999,399998
.slw.,0,200000,0
^slw,0,200000,0
slw$,0,200000,0
^slv,0,200000,0
.slv.,0,200000,0
slv$,0,200000,0
.slu.,120,199880,47971200
^slu,48,199952,19195392
slu$,0,200000,0
slt$,0,200000,0
.slt.,0,200000,0
^slt,0,200000,0
.slq.,0,200000,0
^sls,0,200000,0
sls$,0,200000,0
^slq,0,200000,0
.sls.,0,200000,0
^slr,0,200000,0
slr$,0,200000,0
.slr.,0,200000,0
slq$,0,200000,0
.slp.,0,200000,0
^slp,0,200000,0
slp$,0,200000,0
slo$,13,199987,5199662
.slo.,278,199722,111045432
^slo,52,199948,20794592
sln$,0,200000,0
.sln.,26,199974,10398648
^sln,0,200000,0
.slm.,0,200000,0
slm$,0,200000,0
^slm,0,200000,0
sll$,1,199999,399998
^sll,0,200000,0
.slk.,0,200000,0
.sll.,2,199998,799992
slk$,0,200000,0
^slj,0,200000,0
.slj.,2,199998,799992
^slk,0,200000,0
slj$,0,200000,0
sli$,17,199983,6799422
.sli.,268,199732,107056352
^sli,45,199955,17995950
slh$,0,200000,0
^slh,0,200000,0
.slh.,0,200000,0
^slg,0,200000,0
.slg.,0,200000,0
slg$,0,200000,0
.slf.,0,200000,0
^slf,0,200000,0
slf$,0,200000,0
sle$,8,199992,3199872
^sle,32,199968,12797952
^sld,0,200000,0
sld$,0,200000,0
.sld.,0,200000,0
.sle.,360,199640,143740800
slc$,0,200000,0
.slc.,0,200000,0
.slb.,3,199997,1199982
^slc,0,200000,0
slb$,0,200000,0
^slb,0,200000,0
sk.$,557,199443,222179502
^sla,96,199904,38381568
.skz.,1,199999,399998
^sk.,732,199268,291728352
sla$,31,199969,12398078
.sk..,4117,195883,1612900622
^skz,0,200000,0
skz$,0,200000,0
.sla.,445,199555,177603950
.sky.,255,199745,101869950
sky$,63,199937,25192062
^sky,28,199972,11198432
.sky.,255,199745,101869950
^sky,28,199972,11198432
.skw.,13,199987,5199662
^skw,5,199995,1999950
sky$,63,199937,25192062
skw$,0,200000,0
^skv,9,199991,3599838
.skv.,36,199964,14397408
skv$,0,200000,0
sku$,83,199917,33186222
^sku,65,199935,25991550
.sku.,240,199760,95884800
skt$,14,199986,5599608
^skt,0,200000,0
.skt.,4,199996,1599968
sks$,5,199995,1999950
skr$,0,200000,0
^sks,2,199998,799992
.sks.,14,199986,5599608
^skq,0,200000,0
^skr,121,199879,48370718
.skr.,310,199690,123807800
.skq.,0,200000,0
skq$,0,200000,0
skp$,0,200000,0
.skp.,3,199997,1199982
^skp,0,200000,0
^sko,158,199842,63150072
.sko.,758,199242,302050872
sko$,14,199986,5599608
skn$,0,200000,0
^skn,1,199999,399998
.skn.,78,199922,31187832
skm$,0,200000,0
.skm.,4,199996,1599968
^skm,0,200000,0
skl$,1,199999,399998
.skl.,128,199872,51167232
^skk,0,200000,0
^skl,43,199957,17196302
.skk.,3,199997,1199982
skk$,0,200000,0
.skj.,55,199945,21993950
^skj,33,199967,13197822
skj$,0,200000,0
ski$,118,199882,47172152
^ski,110,199890,43975800
^skh,0,200000,0
skh$,0,200000,0
.skh.,6,199994,2399928
.ski.,1096,198904,435997568
.skg.,1,199999,399998
skg$,0,200000,0
.skf.,7,199993,2799902
^skg,0,200000,0
^skf,0,200000,0
skf$,0,200000,0
ske$,82,199918,32786552
skd$,0,200000,0
^ske,25,199975,9998750
^skd,0,200000,0
.ske.,418,199582,166850552
.skd.,2,199998,799992
.skc.,0,200000,0
^skc,0,200000,0
skb$,0,200000,0
skc$,0,200000,0
.skb.,4,199996,1599968
^skb,0,200000,0
sj.$,18,199982,7199352
^sj.,116,199884,46373088
.sj..,632,199368,252001152
ska$,177,199823,70737342
^ska,132,199868,52765152
^sjz,0,200000,0
.ska.,722,199278,287757432
sjz$,0,200000,0
.sjz.,0,200000,0
^sjy,1,199999,399998
.sjy.,0,200000,0
sjy$,1,199999,399998
sjy$,1,199999,399998
.sjy.,0,200000,0
^sjw,0,200000,0
^sjy,1,199999,399998
.sjw.,0,200000,0
sjw$,0,200000,0
.sjv.,0,200000,0
^sjv,0,200000,0
sjv$,0,200000,0
sju$,1,199999,399998
^sju,22,199978,8799032
.sju.,33,199967,13197822
sjt$,0,200000,0
.sjt.,3,199997,1199982
^sjt,0,200000,0
sjs$,0,200000,0
.sjs.,3,199997,1199982
.sjq.,0,200000,0
^sjs,0,200000,0
sjr$,0,200000,0
^sjq,0,200000,0
^sjr,0,200000,0
.sjr.,0,200000,0
sjq$,0,200000,0
sjp$,0,200000,0
^sjp,0,200000,0
.sjp.,1,199999,399998
sjo$,4,199996,1599968
^sjo,64,199936,25591808
.sjo.,426,199574,170037048
sjm$,0,200000,0
sjn$,0,200000,0
^sjm,0,200000,0
^sjn,0,200000,0
.sjn.,1,199999,399998
.sjm.,0,200000,0
sjl$,0,200000,0
^sjl,0,200000,0
.sjl.,0,200000,0
^sjk,0,200000,0
.sjk.,0,200000,0
sjk$,0,200000,0
.sjj.,0,200000,0
^sjj,0,200000,0
sjj$,0,200000,0
sji$,2,199998,799992
.sjh.,0,200000,0
sjh$,0,200000,0
^sjh,0,200000,0
^sji,1,199999,399998
.sji.,4,199996,1599968
.sjg.,0,200000,0
^sjg,0,200000,0
sjg$,0,200000,0
.sjf.,0,200000,0
^sjf,0,200000,0
sjf$,0,200000,0
sje$,7,199993,2799902
sjd$,0,200000,0
.sje.,134,199866,53564088
^sje,9,199991,3599838
^sjd,0,200000,0
.sjd.,0,200000,0
sjc$,0,200000,0
.sjc.,0,200000,0
^sjc,0,200000,0
^sjb,0,200000,0
.sjb.,0,200000,0
sjb$,0,200000,0
sja$,3,199997,1199982
.sja.,35,199965,13997550
^sja,19,199981,7599278
.siz.,20,199980,7999200
siz$,2,199998,799992
^siz,2,199998,799992
.siy.,1,199999,399998
^si.,1200,198800,477120000
.si..,7695,192305,2959573950
siy$,0,200000,0
si.$,7565,192435,2911541550
^siy,0,200000,0
.siy.,1,199999,399998
.siw.,6,199994,2399928
siy$,0,200000,0
^siy,0,200000,0
^siw,4,199996,1599968
^siv,8,199992,3199872
siw$,0,200000,0
.siv.,130,199870,51966200
siv$,0,200000,0
.siu.,109,199891,43576238
^siu,2,199998,799992
siu$,2,199998,799992
sit$,8,199992,3199872
^sit,50,199950,19995000
.sit.,421,199579,168045518
sis$,6415,193585,2483695550
.siq.,3,199997,1199982
sir$,1,199999,399998
.sir.,120,199880,47971200
^sir,52,199948,20794592
^siq,5,199995,1999950
siq$,0,200000,0
^sis,31,199969,12398078
.sis.,302,199698,120617592
^sip,51,199949,20394798
sip$,2,199998,799992
.sip.,221,199779,88302318
sio$,11,199989,4399758
^sio,23,199977,9198942
.sio.,558,199442,222577272
sin$,8,199992,3199872
sim$,302,199698,120617592
^sin,279,199721,111444318
^sim,154,199846,61552568
.sin.,727,199273,289742942
.sim.,1253,198747,498059982
sil$,8,199992,3199872
.sil.,470,199530,187558200
^sil,148,199852,59156192
^sik,31,199969,12398078
.sik.,190,199810,75927800
.sij.,10,199990,3999800
sik$,14,199986,5599608
^sij,1,199999,399998
sij$,1,199999,399998
sii$,270,199730,107854200
^sii,2,199998,799992
.sih.,269,199731,107455278
.sii.,42,199958,16796472
^sih,0,200000,0
.sig.,296,199704,118224768
sih$,2,199998,799992
^sig,77,199923,30788142
sig$,10,199990,3999800
^sif,11,199989,4399758
.sif.,182,199818,72733752
sif$,0,200000,0
sie$,41,199959,16396638
^sie,74,199926,29589048
.sie.,561,199439,223770558
sid$,1,199999,399998
.sid.,345,199655,137761950
^sid,54,199946,21594168
^sic,64,199936,25591808
sic$,10,199990,3999800
.sib.,96,199904,38381568
.sic.,852,199148,339348192
sib$,1,199999,399998
^sib,46,199954,18395768
sia$,456,199544,181984128
^sia,31,199969,12398078
.sh..,1209,198791,480676638
.sia.,613,199387,244448462
sh.$,53,199947,21194382
^sh.,367,199633,146530622
shz$,0,200000,0
^shz,0,200000,0
.shz.,0,200000,0
shy$,4,199996,1599968
^shy,3,199997,1199982
.shy.,15,199985,5999550
.shy.,15,199985,5999550
^shy,3,199997,1199982
shy$,4,199996,1599968
.shw.,9,199991,3599838
^shw,2,199998,799992
shw$,0,200000,0
.shv.,3,199997,1199982
^shv,0,200000,0
shv$,0,200000,0
shu$,3,199997,1199982
^shu,26,199974,10398648
.shu.,102,199898,40779192
sht$,1,199999,399998
^sht,0,200000,0
.sht.,12,199988,4799712
.shs.,1,199999,399998
shs$,0,200000,0
^shs,0,200000,0
.shq.,1,199999,399998
^shq,1,199999,399998
^shr,7,199993,2799902
shr$,0,200000,0
shq$,0,200000,0
.shr.,10,199990,3999800
shp$,0,200000,0
.shp.,2,199998,799992
^shp,0,200000,0
sho$,0,200000,0
.sho.,126,199874,50368248
^sho,40,199960,15996800
shn$,0,200000,0
.shn.,22,199978,8799032
^shn,0,200000,0
.shm.,16,199984,6399488
shl$,0,200000,0
^shm,0,200000,0
.shk.,19,199981,7599278
^shk,0,200000,0
^shl,3,199997,1199982
shk$,0,200000,0
shm$,0,200000,0
.shl.,8,199992,3199872
.shj.,8,199992,3199872
^shj,0,200000,0
shj$,0,200000,0
shi$,31,199969,12398078
^shi,106,199894,42377528
.shi.,286,199714,114236408
shh$,0,200000,0
.shh.,2,199998,799992
^shh,0,200000,0
^shg,0,200000,0
.shg.,3,199997,1199982
.shf.,5,199995,1999950
shg$,0,200000,0
^shf,0,200000,0
shf$,0,200000,0
she$,3,199997,1199982
^she,64,199936,25591808
.shd.,0,200000,0
shd$,0,200000,0
^shd,0,200000,0
shc$,0,200000,0
.she.,151,199849,60354398
.shc.,3,199997,1199982
^shc,3,199997,1199982
^shb,0,200000,0
shb$,0,200000,0
.shb.,3,199997,1199982
^sha,112,199888,44774912
.sg..,533,199467,212631822
sha$,11,199989,4399758
^sg.,22,199978,8799032
.sha.,411,199589,164062158
.sgz.,0,200000,0
sg.$,1,199999,399998
^sgz,0,200000,0
sgz$,0,200000,0
^sgy,0,200000,0
.sgy.,2,199998,799992
sgy$,0,200000,0
^sgy,0,200000,0
.sgy.,2,199998,799992
.sgw.,0,200000,0
sgy$,0,200000,0
sgw$,0,200000,0
^sgw,0,200000,0
.sgv.,0,200000,0
^sgv,0,200000,0
sgv$,0,200000,0
.sgu.,29,199971,11598318
sgu$,0,200000,0
^sgu,3,199997,1199982
.sgt.,0,200000,0
sgt$,0,200000,0
sgs$,0,200000,0
.sgs.,0,200000,0
^sgt,0,200000,0
^sgs,0,200000,0
sgr$,0,200000,0
.sgq.,0,200000,0
^sgq,0,200000,0
.sgr.,111,199889,44375358
^sgr,12,199988,4799712
sgq$,0,200000,0
^sgp,0,200000,0
sgp$,0,200000,0
.sgp.,0,200000,0
.sgo.,15,199985,5999550
sgo$,1,199999,399998
^sgo,2,199998,799992
^sgn,0,200000,0
sgn$,0,200000,0
.sgm.,0,200000,0
.sgn.,2,199998,799992
sgm$,0,200000,0
^sgm,0,200000,0
^sgl,0,200000,0
sgl$,0,200000,0
.sgl.,20,199980,7999200
^sgk,0,200000,0
sgk$,0,200000,0
.sgj.,7,199993,2799902
^sgj,0,200000,0
.sgk.,0,200000,0
sgj$,0,200000,0
sgi$,0,200000,0
^sgi,0,200000,0
.sgh.,0,200000,0
^sgh,1,199999,399998
.sgi.,13,199987,5199662
sgh$,0,200000,0
.sgg.,0,200000,0
^sgg,0,200000,0
sgg$,0,200000,0
sgf$,0,200000,0
.sgf.,0,200000,0
^sgf,0,200000,0
sge$,0,200000,0
.sgd.,0,200000,0
^sge,0,200000,0
.sge.,231,199769,92293278
sgd$,0,200000,0
^sgd,0,200000,0
.sgc.,0,200000,0
^sgc,0,200000,0
sgc$,0,200000,0
.sgb.,0,200000,0
sgb$,0,200000,0
^sgb,0,200000,0
sf.$,0,200000,0
.sf..,741,199259,295301838
sga$,0,200000,0
.sga.,103,199897,41178782
^sf.,49,199951,19595198
^sga,4,199996,1599968
^sfz,0,200000,0
.sfz.,0,200000,0
sfz$,0,200000,0
^sfy,0,200000,0
.sfy.,6,199994,2399928
sfy$,0,200000,0
.sfy.,6,199994,2399928
sfy$,0,200000,0
^sfy,0,200000,0
.sfw.,0,200000,0
^sfw,0,200000,0
sfw$,0,200000,0
.sfv.,0,200000,0
^sfv,0,200000,0
sfv$,0,200000,0
sfu$,0,200000,0
^sfu,5,199995,1999950
.sfu.,42,199958,16796472
sft$,0,200000,0
^sft,0,200000,0
.sft.,0,200000,0
sfs$,0,200000,0
.sfq.,0,200000,0
sfr$,0,200000,0
^sfq,0,200000,0
^sfs,0,200000,0
.sfs.,0,200000,0
.sfr.,81,199919,32386878
^sfr,7,199993,2799902
sfq$,0,200000,0
sfp$,0,200000,0
.sfp.,0,200000,0
^sfp,0,200000,0
sfo$,0,200000,0
^sfo,9,199991,3599838
sfn$,0,200000,0
.sfo.,260,199740,103864800
^sfn,0,200000,0
.sfn.,0,200000,0
^sfm,0,200000,0
sfm$,0,200000,0
.sfm.,0,200000,0
.sfl.,37,199963,14797262
.sfk.,0,200000,0
sfl$,0,200000,0
^sfl,0,200000,0
^sfk,0,200000,0
sfk$,0,200000,0
.sfj.,13,199987,5199662
^sfj,0,200000,0
sfj$,0,200000,0
sfi$,0,200000,0
^sfi,11,199989,4399758
.sfh.,0,200000,0
.sfi.,61,199939,24392558
^sfh,0,200000,0
sfh$,0,200000,0
^sfg,0,200000,0
.sfg.,0,200000,0
sfg$,0,200000,0
.sff.,0,200000,0
sff$,0,200000,0
^sff,0,200000,0
sfe$,0,200000,0
^sfe,6,199994,2399928
sfd$,0,200000,0
.sfe.,107,199893,42777102
.sfd.,0,200000,0
^sfd,0,200000,0
sfc$,0,200000,0
.sfc.,0,200000,0
^sfc,0,200000,0
^sfb,0,200000,0
.sfb.,0,200000,0
sfb$,0,200000,0
sfa$,0,200000,0
^sfa,11,199989,4399758
.sfa.,135,199865,53963550
.sez.,23,199977,9198942
^sez,14,199986,5599608
sez$,7,199993,2799902
^sey,9,199991,3599838
.sey.,19,199981,7599278
se.$,1416,198584,562389888
^se.,1887,198113,747678462
.se..,7986,192014,3066847608
.sey.,19,199981,7599278
sey$,0,200000,0
sey$,0,200000,0
^sey,9,199991,3599838
^sew,7,199993,2799902
.sew.,20,199980,7999200
sew$,0,200000,0
^sev,30,199970,11998200
sev$,2,199998,799992
.sev.,67,199933,26791022
seu$,1,199999,399998
.seu.,1749,198251,693481998
^seu,11,199989,4399758
^set,118,199882,47172152
set$,53,199947,21194382
.set.,504,199496,201091968
ses$,416,199584,166053888
^ses,93,199907,37182702
.ses.,250,199750,99875000
.seq.,37,199963,14797262
^seq,13,199987,5199662
ser$,179,199821,71535918
^ser,302,199698,120617592
.ser.,1145,198855,455377950
seq$,0,200000,0
^sep,97,199903,38781182
sep$,0,200000,0
.sep.,197,199803,78722382
seo$,1,199999,399998
.seo.,149,199851,59555598
^seo,5,199995,1999950
sen$,464,199536,185169408
.sen.,1554,198446,616770168
^sen,155,199845,61951950
sem$,85,199915,33985550
^sem,343,199657,136964702
.sem.,426,199574,170037048
sel$,35,199965,13997550
^sel,166,199834,66344888
.sel.,712,199288,283786112
sek$,6,199994,2399928
^sek,45,199955,17995950
.sek.,147,199853,58756782
^sej,11,199989,4399758
.sej.,36,199964,14397408
sej$,6,199994,2399928
sei$,53,199947,21194382
^sei,68,199932,27190752
.sei.,316,199684,126200288
^seh,9,199991,3599838
.seh.,57,199943,22793502
seh$,0,200000,0
seg$,0,200000,0
.seg.,92,199908,36783072
^seg,57,199943,22793502
.sef.,41,199959,16396638
^sef,9,199991,3599838
sef$,1,199999,399998
see$,15,199985,5999550
^see,32,199968,12797952
.sed.,133,199867,53164622
^sed,71,199929,28389918
sed$,21,199979,8399118
.see.,79,199921,31587518
sec$,2,199998,799992
.sec.,156,199844,62351328
^sec,93,199907,37182702
^seb,49,199951,19595198
seb$,1,199999,399998
.seb.,62,199938,24792312
sea$,68,199932,27190752
^sea,14,199986,5599608
.sd..,304,199696,121415168
.sea.,97,199903,38781182
sd.$,5,199995,1999950
.sdz.,0,200000,0
^sd.,12,199988,4799712
^sdz,0,200000,0
sdz$,0,200000,0
^sdy,0,200000,0
sdy$,0,200000,0
.sdy.,4,199996,1599968
.sdy.,4,199996,1599968
^sdy,0,200000,0
sdy$,0,200000,0
.sdw.,0,200000,0
^sdw,0,200000,0
sdw$,0,200000,0
.sdv.,0,200000,0
sdv$,0,200000,0
^sdv,0,200000,0
sdu$,0,200000,0
^sdu,0,200000,0
.sdu.,18,199982,7199352
sdt$,0,200000,0
^sdt,0,200000,0
.sdt.,0,200000,0
sds$,0,200000,0
.sds.,0,200000,0
.sdq.,0,200000,0
^sds,0,200000,0
^sdq,0,200000,0
sdr$,0,200000,0
sdq$,0,200000,0
.sdr.,40,199960,15996800
^sdr,5,199995,1999950
^sdp,0,200000,0
sdp$,0,200000,0
.sdp.,0,200000,0
sdo$,0,200000,0
^sdo,1,199999,399998
.sdo.,46,199954,18395768
^sdn,0,200000,0
sdn$,0,200000,0
.sdn.,0,200000,0
sdm$,0,200000,0
^sdm,0,200000,0
sdl$,0,200000,0
^sdl,0,200000,0
.sdm.,0,200000,0
.sdl.,0,200000,0
sdk$,0,200000,0
.sdk.,0,200000,0
.sdj.,0,200000,0
^sdk,0,200000,0
^sdj,0,200000,0
sdj$,0,200000,0
^sdh,0,200000,0
.sdh.,0,200000,0
.sdi.,63,199937,25192062
sdh$,0,200000,0
sdi$,0,200000,0
^sdi,1,199999,399998
.sdg.,0,200000,0
sdg$,0,200000,0
.sdf.,0,200000,0
^sdg,0,200000,0
^sdf,0,200000,0
sdf$,0,200000,0
sde$,5,199995,1999950
.sdd.,0,200000,0
.sde.,65,199935,25991550
^sde,5,199995,1999950
^sdd,0,200000,0
sdd$,0,200000,0
^sdc,0,200000,0
sdc$,0,200000,0
.sdb.,0,200000,0
^sdb,0,200000,0
.sdc.,0,200000,0
sdb$,0,200000,0
sda$,0,200000,0
.sda.,68,199932,27190752
^sda,0,200000,0
scz$,0,200000,0
.scz.,4,199996,1599968
.sc..,6492,193508,2512507872
^scz,5,199995,1999950
sc.$,424,199576,169240448
^sc.,1799,198201,713127198
^scy,45,199955,17995950
.scy.,51,199949,20394798
scy$,111,199889,44375358
.scy.,51,199949,20394798
scy$,111,199889,44375358
.scw.,0,200000,0
^scy,45,199955,17995950
^scw,0,200000,0
scw$,0,200000,0
.scv.,6,199994,2399928
^scv,0,200000,0
scv$,0,200000,0
scu$,1,199999,399998
.scu.,488,199512,194723712
^scu,68,199932,27190752
^sct,0,200000,0
.sct.,1,199999,399998
sct$,0,200000,0
^scs,1,199999,399998
scs$,0,200000,0
.scs.,0,200000,0
.scq.,1,199999,399998
scr$,0,200000,0
^scq,0,200000,0
.scr.,89,199911,35584158
^scr,56,199944,22393728
.scp.,0,200000,0
^scp,0,200000,0
scp$,0,200000,0
scq$,0,200000,0
sco$,28,199972,11198432
.sco.,560,199440,223372800
^sco,171,199829,68341518
scn$,0,200000,0
^scn,0,200000,0
.scn.,0,200000,0
scm$,0,200000,0
^scm,0,200000,0
.scm.,4,199996,1599968
scl$,0,200000,0
.scl.,43,199957,17196302
^scl,61,199939,24392558
sck$,0,200000,0
.sck.,1,199999,399998
^sck,1,199999,399998
.scj.,1,199999,399998
^scj,0,200000,0
scj$,0,200000,0
sci$,53,199947,21194382
.sci.,1475,198525,585648750
^sci,120,199880,47971200
sch$,105,199895,41977950
.sch.,2873,197127,1132691742
^sch,1017,198983,404731422
.scg.,0,200000,0
^scg,0,200000,0
scg$,0,200000,0
.scf.,0,200000,0
^scf,0,200000,0
scf$,1,199999,399998
sce$,16,199984,6399488
^sce,48,199952,19195392
.scd.,1,199999,399998
^scd,0,200000,0
scd$,0,200000,0
.sce.,432,199568,172426752
scc$,0,200000,0
.scc.,0,200000,0
scb$,0,200000,0
.scb.,0,200000,0
^scb,0,200000,0
^scc,0,200000,0
sca$,109,199891,43576238
sb.$,7,199993,2799902
.sb..,877,199123,349261742
^sca,206,199794,82315128
.sca.,480,199520,191539200
.sbz.,0,200000,0
^sb.,46,199954,18395768
^sbz,0,200000,0
sbz$,0,200000,0
.sby.,29,199971,11598318
sby$,1,199999,399998
^sby,0,200000,0
sby$,1,199999,399998
.sby.,29,199971,11598318
^sby,0,200000,0
.sbw.,0,200000,0
^sbw,0,200000,0
sbw$,0,200000,0
^sbv,0,200000,0
.sbv.,0,200000,0
^sbu,2,199998,799992
sbv$,0,200000,0
sbt$,0,200000,0
.sbu.,75,199925,29988750
sbu$,0,200000,0
.sbt.,0,200000,0
^sbt,0,200000,0
sbs$,0,200000,0
.sbs.,0,200000,0
.sbq.,0,200000,0
^sbs,0,200000,0
^sbq,0,200000,0
.sbr.,96,199904,38381568
sbr$,0,200000,0
^sbr,5,199995,1999950
sbq$,0,200000,0
sbp$,0,200000,0
.sbp.,0,200000,0
^sbp,0,200000,0
sbo$,2,199998,799992
^sbo,4,199996,1599968
sbn$,0,200000,0
.sbo.,91,199909,36383438
.sbn.,0,200000,0
^sbn,1,199999,399998
.sbm.,0,200000,0
sbm$,0,200000,0
^sbm,0,200000,0
sbl$,0,200000,0
.sbl.,38,199962,15197112
^sbl,3,199997,1199982
.sbk.,0,200000,0
^sbk,0,200000,0
.sbj.,1,199999,399998
^sbj,0,200000,0
sbk$,0,200000,0
sbj$,0,200000,0
sbi$,1,199999,399998
^sbi,10,199990,3999800
.sbi.,85,199915,33985550
.sbh.,0,200000,0
^sbh,0,200000,0
sbh$,0,200000,0
sbg$,0,200000,0
^sbf,0,200000,0
.sbf.,0,200000,0
^sbg,0,200000,0
.sbg.,0,200000,0
sbf$,0,200000,0
^sbe,7,199993,2799902
sbe$,2,199998,799992
sbd$,0,200000,0
.sbd.,0,200000,0
.sbe.,326,199674,130187448
^sbd,0,200000,0
sbc$,0,200000,0
.sbc.,0,200000,0
^sbc,0,200000,0
^sbb,0,200000,0
.sbb.,0,200000,0
sbb$,0,200000,0
sba$,1,199999,399998
^sba,14,199986,5599608
.sba.,137,199863,54762462
.saz.,45,199955,17995950
^saz,7,199993,2799902
saz$,0,200000,0
^say,17,199983,6799422
